皮肤嵌套逻辑组件问题,在A中 不要把B定义为Button， 而是定义为你的自定义组件,,
"Egret是否支持播放ogg格式,d",只支持mp3,,
哪个会dhtmlxtree的好心大神指点一下？,那你自己打断点，一步一步调试下看看哪里的问题吧,,
为什么文字和图片都模糊不清，怎么解...,把画布的大小调大就行了，但是运行效率会降低好多,,
求指点：怎么实现模态视图？？,自己做一个透明全屏的图片，touchEnabled设置为true，放置在你需要模态的GUI下边，即可！,,
如何读取Json文件,配置到resource.json里，然后加载，然后用RES.getRes()读取,,
如何删除通过getResByUrl得到的资源,RES.destroy这在底层其实还是调用的texture.dispose，所以实际上是没有用的，同样没有释放内存，这是H5本身的限制，无法突破。这两个API一样都只能在 Runtime 中真正生效，达到释放内存的目的。,,
使用fixedWidth缩放模式，文本被压扁了怎么办？,请提高提问题的的诚意！  大家都不是神仙，你说16个字就能复现出你的 trouble。  不发项目，也至少截个图吧，让人知道怎么回事。不过最有诚意的提问是把体现你问题的最小项目发上来,,
怎么实现图片左右滑动切换图片的功能？,鼠标点击的时候去算一下坐标偏移量  点击和抬起的坐标相减  负的就是右   然后自己看着设置下滑动的值,,
关于适配的问题，求教,http://edn.egret.com/cn/index.php/article/index/id/202,,
touch_move的检测问题,看你想怎么计数啦。一般来说你可以检测move的距离超过一次就算一次移动。或者按你说的碰撞点，那就进之前设个false然后碰撞设个true，出来再设个false.这个false-true-false算一次移动也可以哒,,
新手问题，什么情况下适合使用Group？,"个人觉得，比如你界面上有好多显示对象，要调整他们的布局，可以弄个Group,将资源弄到Group组里，调整这个大的Group即可，比较方便",,
egret PC端和手机适配问题！新手求解惑！,用NO_BORDER吧。然后自己进行里面内容的适配,,
更换游戏背景一般都是用的什么方法,"你用的Gui,  可以直接用UIAsset.source = ""xxx_png"";(xxx_png是Resource.json里的资源)",,
exml里面的资源加载路径问题！！！！！,AssetAdapter这个类你有么，你是不是删了？ 如果是删了你重新创建一个GUI项目模板，那里面有,,
如何修改发布目录路径,在egretProperties.json文件里加一项“release”:"你的发布路径",,
自定义皮肤,发帖提问时，注意一下提问的技巧。,,
List itemList.itemRendererFunction 设置了不好用,这个问题是this 作用域的问题，我们那个文档写的有问题，正在修改。你可以稍稍修改一下，将 myItemRendererFunction 变成一个箭头函数就可以了。,,
StageScaleMode.SHOW_ALL的设置问题,你是不是改过html的div的css样式？,,
不同屏幕分辨率适配问题,请查考 http://bbs.egret.com/forum.php?mod=viewthread&tid=11197&extra=page%3D1,,
自定义exml皮肤，打印皮肤宽高都为0？？,组件设置皮肤添加到舞台后，需要调用validateNow立即应用布局。,,
lark可以使用tween缓动动画吗？怎么用？,官方的正在设计开发当中，如果现在要用，可以借用第三方TweenLite或者TweenMax,,
请问ts里面怎么遍历 object,for (var key in obj),,
求教drity分支生成的index.html问题,额是不是版本不对啊。,,
egret发布脚本在哪里啊？,在你的引擎安装目录搜publish.js,,
新手问：怎么让list中每个条目响应点击事件？,可以把参数放在静态变量里，切换到页面后从静态变量取,,
希望官方加一个开始加载代码时的loading动画功能,晕   你自己在index.html中加一个不就行了。         每个人的需求都不一样   如果有人就不想要那个动画  而是想要自己家的LOGO    那怎么办~,,
游戏结束后出现分数的效果,位图上下翻滚？？,,
为何gui只添加一个按钮，就会增加10个draw？,不用的。就跟你创建两个相同的图片。但是还是两个draw一样啦。性能方面尽量减少面板上得组件数量。然后能用正好的图片就用正好的。如果实在是用的比较多需要9宫复用的也可以尽量做width和height的拉伸。避免用9宫。9宫说白了就是消耗了游戏的性能但是换来了资源少占一些内存。这个就看你的项目来进行取舍了 ...,,
drity分支 scalex ＝ －1 。现实对象直接没有了？,麻烦更新最新的dirty分支已解决,,
TextInput中的BUG,应该是Bug，请提交到Bug区,,
关于自定义皮肤的问题,是拼接的字符串，编译器不认。没有把对应的皮肤类添加到加载列表。这个可以通过在某个地方显式引用一次对应皮肤类就可以被加载了。定义一个没有实例化的变量，类型是那个皮肤类就行。,,
请问下载安卓上为什么不能控制声音的音量啊?,这是系统(版本)+浏览器(版本)对H5声音标签的支持不同所造成的。这是运行环境的问题，也是H5的碎片化问题。可以通过接入Runtime解决,,
egret.websocket与node.js ws数据传输问题。,服务器与客户端交互，没有实际运行只能猜测，建议把项目发过来帮你查问题,,
一个优化问题,egret应该加了智能脏矩形，屏幕外不会被绘制,,
lakeshore发布后，index打开黑屏,http://bbs.egret.com/forum.php?mod=viewthread&tid=10819&highlight=lakeshore,,
请问list加载数据完毕事件用哪个,你可以在赋值 dataProvider 后调用 list.validateNow() 来要求 gui 计算属性和size,,
使用protobuf时怎么写入INT64类型的数据！！！？？？,http://www.cnblogs.com/yangxiao/p/4686729.html,,
关于一个资源加载的问题,http://edn.egret.com/cn/index.php/apidoc/lark/name/RES.globalFunction,,
请问一下Egret的Shape和Sprite有什么区别,如沙发上的朋友所说，shape不是容器，Sprite是容器。shape 只提供了最基本的绘制功能,,
Egret wing TextInput,但这个不能说明就不能有中文加密呀。如果不想要中文，你在输入完后判断下告知不能有你不需要的字符。egret.FocusEvent.FOCUS_OUT,,
点击MovieClip，怎样获取当前帧的图片并赋给BitMap来显示,可以查看  （movieClipData ）egret.MovieClipData 属性的 getTextureByFrame方法。,,
新GUI库swan和旧的GUI主要有些什么区别？,新的GUI和旧版本API基本一致，相当于了扩展了能力，比如增加了：动态数据绑定，运行时解析EXML等比较实用的功能，但是架构调整，比如统一显示列表取消addElement，减少嵌套或继承层次等，让包体精简到了以前的40%，性能上和易用性上都有提升，主要是学习门槛更小了。你是问Egret里的新GUI什么出来吧？目测应该在一个月内。 ...,,
如何让发布出来的H5游戏只能用手机打开？,egret.MainContext.deviceType == egret.MainContext.DEVICE_MOBILE,,
关于puremvc的小问题,直接删了,,
egret中怎么转换成json字符串啊，我们的消息发送的是json格式,str = JSON.stringify(obj),,
关于DisplayObjectContainer的height问题,this.height是当前显示对象的高度；this.stage.height是stage作为容器的高度，这个只跟容器内的显示对象的高度有关，与舞台尺寸无关；最后的stage.stageHeight才是舞台高度，如果是全屏，就是屏幕高度,,
是不是加载机制变了,你看下 egret.gui.UIAssert的source方法就明白了。如果找不到资源，它会异步去加载。 也就是有一个parseSource的过程。最终还是调用的Res.getResByAsync方法,,
list 里面的 itemRenderer设置不同状态怎么弄,itemRendererFunction 可以根据数据来自定义,,
空项目帧数好低,空项目才20帧啊。。。。。。,,
Egret调用Android原生态功能,请参考这一篇：Egret与Runtime之间的通讯,,
egret ios support打包问题,在你的命令行中执行“cd HelloWorld; egret build --runtime native” 即可，这个问题将在下一个版本中修复,,
native怎么取屏幕尺寸,new egret.ContentStrategy()._getClientWidth() 这样可以获取但是不建议这么用,,
请问list 右边的滑动条怎么去掉呢？,自己建个list空皮肤,,
pruemvc工程在命令行中可以编译通过，vs中编译报错,把你的第三方库放到项目外面，具体参考官方第三方库的形式,,
第三方TweenLite的使用问题,你在论坛搜搜this作用域相关的帖子，很多的,,
GUI的Tree怎么设置点击文字也展开? 新手求指导,继承TreeItemRenderer实现一个自定义的呈示器。,,
egret如何复制文本内容到剪切板呢？,可以直接用这个方法，TS 用 event : any,,
android系统微信6.1浏览器，出现输入法时，画面变形？？？,我也是微信6.1，相同的问题。,,
egret库文件Sound.js文件有bug,请提到bug板块，谢谢~,,
为什么提示panel_back_png是undefine的,这种感觉应该是代码哪里有些问题。。,,
遮罩能不能反向？,这个估计得自己封装实现了，肯定是可以的,,
tween能不能这么设置。。,可以看下 http://docs.egret-labs.org/demo/tweenalpha.html,,
如何画圆弧？,这个目前还不可以,,
egret.gui.Scroller()滚动问题,好的，这个可以优化，我们记录了。,,
Egret Wing 1.2.1 Mac版本不能使用Animation功能,目前只有中文版本的才有 ，你只需要在安装的时候，选择一下安装的语言。自定义按钮点击一下，然后就有选择项，可以选择中文。因为你的系统默认的是英文的，所以默认安装的是英文版本的。,,
打包的websocket和input的问题,这个之前出现过，然后我们修复了这个bug，请问你用的是1.7.2么？,,
能在运行的时候修改button里面的文字大小吗,可以的，button有个setStyle方法修改你需要的属性和值，可以查看一下api,,
编译成native的分辨率问题,是在native_require.js 里面设置的,,
websocket服务器。。,随便说3个：nodejs，pomelo，scut。,,
Egretwing 里面的切换到 动画面板求助,亲的，引擎版本号是多少，还有wing版本号是多少，wing需要1.2.1，引擎需要1.6.1以上的版本,,
Array怎么深度复制,克隆数组,,
用了1.6.2之后打包ios出错,问题确认了，我们马上发一个fix给你，需要你这样来做：在https://github.com/egret-labs/egret-ios-support/releases上面下载v1.6.2.1的包，覆盖原来的iOS support的，再使用egret create_app重新从html5项目创建一下iOS的项目即可,,
